zincid,smiles,UMAP_1,UMAP_2
ZINClo00000cfcP2,C/C(=N\Nc1cccc(C#N)n1)c1ccc(C(=O)O)nc1,1.6959202,10.945425
ZINCpC000001c9XW,CC(C)(C)Oc1ccc(C(=O)NC[C@H](C(=O)O)C2CCCCC2)nc1,7.9086375,11.984242
ZINCjC0000060cYE,Cn1[nH]c(=NC(=O)NCc2cc(Cl)c(Cl)s2)cc1F,3.342184,8.274355
ZINCm5000008AmgQ,COC[C@@H]1C[C@H]1C(=O)N1CCN(C2CC2)[C@@H](c2nn[nH]n2)C1,6.9085627,10.579721
ZINCmr000000kmpI,CC[C@H](CSc1ccccc1)NC(=O)C[C@@H](CO)CC(=O)O,0.6610761,13.22799
ZINCoD000001bK8v,Nc1cc(S(=O)(=O)NC(=O)[C@@H]2CC[C@H]3CCCC[C@@H]3C2)ccc1Cl,6.2444572,12.486908
ZINCkz000004u3ps,CCCC[C@@](C)(NC(=O)[C@H](C)c1ccccc1)C(=O)O,0.42080104,13.383943
ZINCkm000005Lx40,NC(=O)[C@@H]1CCCN(C(=O)c2c(O)cc(Br)cc2F)C1,6.3014708,12.468354
ZINCnx000002q4Tj,Cc1nc(-c2cccc(Cl)c2)[nH]c1C(=O)N1[C@@H](C)C[C@@H]1C(=O)O,3.161705,12.030757
ZINClq0000007Cku,C[C@@H](CC(=O)O)CC(=O)NCc1cccc(P(C)(C)=O)c1,2.4830601,8.715719
ZINCms000003NXIa,CO[C@H](C(=O)N1CC[C@@H](C(=O)O)C[C@@H]1C1CC1)C1CCCC1,9.537753,11.598902
ZINCoe00000Adsxj,O=C(O)Cn1cc(C[C@@H]2CCCN(C(=O)c3ccccn3)C2)nn1,4.5885625,11.810066
ZINCjo000003H0Ug,C=C[C@H](C)ONC(=O)[C@]1(C)COc2ccccc2O1,0.3475238,12.231471
ZINCov000000aVSw,C=C(Cl)C[C@@H](NC(=O)[C@@H]1CCN(c2ccccc2Br)C1=O)C(=O)O,1.3642203,12.910462
ZINCkg00000gYtWK,COCc1ncc(CN2CC[C@@H](C(F)(F)C(=O)O)C2)[nH]1,10.657463,6.4588995
ZINCnA000003KZgK,CC(C)[C@H](NC(=O)N[C@H](C)c1cc2cccc(F)c2o1)C(=O)O,2.548116,8.0087805
ZINCos000004LZzS,COc1ncccc1C(=O)O[C@@H]1CCCC[C@H]1NC(=O)C(F)(F)F,10.719459,4.958446
